lsoa_a,lsoa_b,day,hour,label
642,511,2,16,0
725,262,2,19,1
466,797,5,20,0
95,553,1,22,1
393,890,3,22,1
633,40,3,23,1
516,406,3,18,0
136,30,2,19,0
681,820,6,1,0
925,389,0,19,0
164,979,1,0,1
964,308,3,11,0
543,282,2,6,0
366,987,4,10,0
605,108,0,11,0
393,25,0,1,1
354,910,3,5,1
242,185,1,12,0
534,959,3,10,0
928,972,5,3,1
336,761,0,21,1
473,614,2,7,0
847,919,3,18,1
587,839,6,13,0
278,745,1,15,0
882,517,6,18,0
621,573,5,7,0
91,644,5,5,1
901,321,4,9,0
321,371,1,1,1
308,68,0,1,1
991,33,5,22,1
158,929,3,15,0
994,210,0,7,0
228,830,0,1,1
26,205,1,14,0
764,657,6,21,1
370,30,1,18,0
225,469,3,14,0
338,276,2,14,0
803,80,5,21,1
414,652,0,11,0
96,948,1,4,1
489,500,1,4,0
140,208,1,6,0
929,494,0,12,0
20,496,3,15,0
450,195,2,17,1
895,765,3,21,1
50,139,3,10,0
604,531,4,5,1
672,681,4,17,1
411,545,2,6,0
235,706,3,12,0
987,193,6,15,0
542,429,6,7,0
787,266,6,4,1
200,187,5,4,0
578,116,1,0,1
233,398,5,5,1
407,419,4,12,0
599,36,5,19,0
605,153,5,16,0
904,32,6,5,1
982,290,1,5,1
585,878,5,21,1
494,389,6,22,1
406,885,0,10,0
262,961,3,7,0
982,690,2,22,1
152,900,2,14,1
191,280,6,17,0
18,260,4,10,0
874,909,5,22,1
806,402,2,3,1
624,502,4,4,1
940,342,4,5,0
330,887,5,12,0
164,50,3,12,0
242,548,3,11,0
74,976,3,21,1
288,399,6,7,0
701,420,6,23,1
182,837,6,16,0
419,130,2,5,1
416,90,5,19,1
959,916,5,17,0
124,445,1,4,1
397,161,4,8,0
691,937,6,11,0
255,420,4,14,0
893,641,0,23,0
899,649,1,13,0
306,806,6,20,1
718,737,6,4,1
271,476,5,14,0
454,509,2,15,1
324,537,0,16,0
115,853,5,11,0
467,409,6,10,0
519,418,2,1,1
662,650,1,2,0
642,0,0,12,0
879,130,3,11,0
871,170,2,2,1
900,627,4,2,1
943,433,5,10,1
149,982,3,16,1
856,260,6,14,0
744,926,4,7,0
428,400,6,9,0
363,708,2,9,0
18,521,2,0,1
764,319,6,11,0
309,353,5,21,1
657,444,0,12,0
522,978,6,11,0
388,525,4,16,0
471,180,3,9,0
981,370,4,4,0
788,117,1,20,1
37,119,2,20,1
783,782,5,15,0
971,96,4,17,0
0,396,2,19,0
57,807,4,12,0
90,402,2,18,0
345,836,4,9,0
528,153,3,0,0
311,958,3,17,0
577,697,6,13,0
340,233,3,11,0
227,58,4,0,1
177,618,6,0,1
998,653,3,12,0
202,725,2,6,0
403,542,4,15,1
417,29,3,14,0
598,302,4,1,1
97,722,6,23,1
47,65,4,16,0
785,498,4,17,0
722,509,5,17,0
326,270,5,15,0
574,604,3,17,0
794,383,1,1,1
293,984,4,8,0
790,277,6,7,0
946,826,6,9,0
846,673,1,17,0
366,603,3,13,0
778,978,6,3,0
320,922,5,1,1
211,796,4,20,1
164,199,3,5,0
407,441,4,19,0
278,340,1,0,0
622,942,1,19,0
722,176,2,10,0
504,593,1,4,0
713,769,6,10,0
553,120,1,23,0
679,941,2,12,0
195,18,4,0,1
817,609,0,19,1
960,792,3,4,1
870,781,4,11,0
249,887,0,18,0
427,463,6,18,0
237,82,1,22,0
591,677,1,11,0
536,540,0,4,1
855,250,6,21,0
628,501,0,0,1
92,835,6,17,0
648,888,4,4,1
878,72,2,20,1
416,131,0,22,1
777,965,0,6,0
667,625,3,5,1
127,17,3,9,0
745,410,1,19,0
127,658,5,10,0
265,840,5,7,0
795,584,6,6,0
567,15,5,19,0
959,243,6,16,1
815,582,6,10,0
27,289,2,17,0
532,334,3,5,1
948,791,1,15,0
70,529,4,1,1
887,602,0,7,0
720,830,1,14,0
198,332,3,20,0
803,860,4,3,1
229,182,6,4,0
684,848,4,4,1
483,813,6,23,0
774,15,4,0,1
668,103,0,6,0
818,186,1,14,0
967,453,6,19,0
482,672,4,5,1
500,909,4,2,1
932,432,1,15,0
712,572,3,22,0
153,954,5,3,1
221,821,2,14,0
917,388,5,11,0
259,322,0,2,1
488,193,2,18,0
36,998,1,8,0
756,122,5,13,0
146,982,6,8,0
38,266,0,16,0
162,147,5,5,0
386,465,6,2,0
276,341,6,1,1
709,337,2,6,0
649,514,3,2,1
177,565,3,17,0
421,877,3,13,0
708,838,6,12,0
501,737,0,21,1
584,224,1,15,0
902,841,5,0,0
879,87,0,17,0
35,211,2,7,0
642,104,1,13,0
365,397,3,3,0
632,502,6,21,1
197,924,6,9,0
900,567,5,23,1
144,949,3,14,0
786,887,6,8,0
468,855,2,20,1
798,0,1,14,0
798,462,6,3,1
495,132,0,3,1
30,657,1,5,1
186,35,2,18,1
167,282,2,19,0
263,328,4,2,1
850,943,5,21,1
247,955,6,15,0
117,765,2,15,0
537,864,0,13,0
76,213,3,16,0
708,240,0,15,0
90,354,3,17,0
162,586,6,10,0
732,138,6,4,0
863,290,2,23,1
904,438,4,4,1
377,249,5,11,0
976,814,0,8,0
13,616,3,22,0
815,223,0,22,0
428,874,3,13,0
967,170,3,0,1
24,504,5,0,0
525,40,1,6,0
517,834,1,18,0
434,540,2,21,1
407,754,0,19,0
102,773,3,4,0
900,827,0,15,0
449,614,1,19,1
747,18,1,2,1
126,166,6,22,0
727,903,4,5,1
449,854,0,0,1
752,47,5,1,1
450,460,2,10,0
118,30,5,3,1
364,670,6,15,0
599,481,6,3,0
868,777,0,20,0
246,934,6,19,0
422,904,6,17,0
801,943,4,11,0
117,117,4,2,0
97,743,1,5,1
562,556,2,18,0
764,944,3,0,1
427,789,4,3,1
124,308,2,12,0
422,977,2,5,1
399,287,0,3,1
197,508,1,3,1
377,597,5,12,0
280,683,3,18,0
665,401,6,2,1
75,248,6,10,0
590,273,0,23,0
616,676,6,1,1
852,985,0,8,0
442,497,2,23,0
366,319,1,0,1
273,126,4,2,0
133,577,1,1,1
2,282,0,14,0
785,83,4,15,0
661,323,6,11,0
180,356,0,9,0
700,197,3,22,1
849,255,1,8,0
580,577,1,22,1
472,933,4,11,0
113,546,5,15,0
361,623,1,2,1
395,461,4,9,0
485,530,6,15,0
323,93,2,0,1
836,405,1,18,0
645,695,5,0,1
944,185,1,2,1
229,741,0,20,1
241,749,4,16,0
892,145,1,8,0
958,226,0,10,0
569,351,1,7,0
991,813,6,14,1
671,873,1,4,1
384,31,5,16,0
38,445,4,20,1
954,355,2,22,1
585,253,1,15,0
346,518,0,11,0
612,775,0,22,1
408,554,1,20,1
308,758,0,15,0
310,929,1,9,0
380,398,2,8,0
698,340,2,8,0
471,212,3,18,0
440,667,5,0,1
48,40,4,7,0
446,663,5,19,0
557,763,3,3,1
496,636,4,20,1
407,368,4,15,0
326,63,1,5,1
612,548,3,15,0
447,992,1,12,1
741,958,1,5,1
208,704,3,5,1
10,161,0,18,0
195,583,3,0,1
848,836,4,21,0
478,268,3,15,1
959,646,6,11,0
410,304,3,18,1
789,875,6,13,0
614,649,3,16,0
87,958,1,12,0
405,787,1,17,0
243,66,4,10,0
475,54,6,10,1
696,704,6,9,0
710,329,0,23,0
782,652,2,22,1
528,724,1,6,0
133,884,2,15,0
374,884,6,6,0
200,312,6,6,0
471,214,6,17,0
734,144,6,2,1
501,898,1,7,0
179,439,3,13,0
830,375,2,4,1
395,858,1,16,0
316,722,4,23,0
772,464,0,23,1
191,568,3,2,0
98,940,0,7,0
150,563,4,3,1
246,458,2,11,0
69,667,5,10,0
415,243,2,21,1
736,682,0,17,0
195,129,5,6,0
767,195,3,6,1
455,246,6,13,0
934,580,4,6,0
740,488,3,11,0
291,975,4,18,0
82,810,0,12,0
532,88,2,4,1
816,286,4,13,1
894,801,5,1,1
264,135,2,21,1
568,362,2,17,0
556,82,5,9,0
23,626,6,11,0
898,47,4,20,1
23,117,2,14,0
575,250,3,0,1
175,737,1,2,0
950,415,2,23,0
618,367,6,9,0
706,887,4,19,0
497,275,2,4,1
160,282,6,21,1
914,26,2,9,0
763,547,2,14,1
635,913,2,7,0
63,110,1,19,0
147,364,3,5,1
519,433,3,17,0
859,434,6,20,1
943,704,1,22,1
647,556,5,12,0
765,463,6,11,0
145,354,5,1,0
285,688,4,7,0
81,457,1,23,0
288,390,4,5,1
37,142,5,2,1
346,906,0,22,1
443,64,0,15,0
960,475,1,13,0
757,45,6,16,0
384,361,1,14,0
605,348,1,7,0
203,306,4,12,0
690,353,0,12,0
303,547,5,14,0
682,830,5,16,0
153,130,6,8,0
614,412,1,2,1
643,469,0,14,0
56,266,6,22,0
956,658,3,3,1
715,903,1,13,0
266,44,1,14,0
586,617,4,1,1
87,618,0,5,0
635,83,1,23,1
609,28,4,2,0
843,794,5,17,0
398,452,4,10,0
713,918,4,3,0
583,995,6,9,0
587,100,3,1,1
382,892,2,7,0
821,988,1,19,0
25,385,4,7,0
899,649,6,20,0
734,41,3,4,1
301,592,6,7,0
787,244,4,1,1
961,812,0,4,1
433,753,3,10,0
861,128,2,11,0
246,986,6,22,1
340,9,4,21,1
561,670,3,18,0
194,346,6,21,1
523,982,2,19,0
772,406,5,23,1
387,644,3,22,1
330,375,6,19,0
187,426,2,4,1
838,44,6,21,1
591,957,5,10,0
703,390,6,10,0
791,652,5,5,1
842,899,1,9,0
560,983,3,0,0
943,933,2,13,0
964,128,5,6,0
434,176,4,6,0
676,785,1,21,1
801,917,3,1,1
376,870,5,19,0
530,778,3,18,0
117,72,0,16,0
603,958,6,4,0
774,326,2,2,1
695,924,1,18,0
27,236,0,4,1
430,884,0,9,0
416,53,5,11,0
714,509,0,19,0
541,947,6,11,0
110,609,3,11,0
966,476,4,23,0
829,690,3,13,0
727,423,6,22,1
386,969,6,23,1
484,647,3,5,0
141,436,2,21,0
670,402,1,16,1
378,508,1,3,1
867,783,3,20,1
656,0,3,3,1
894,292,6,14,0
60,686,4,16,0
168,862,6,11,0
49,885,4,12,0
322,313,2,4,1
808,243,6,20,1
319,521,4,12,0
439,299,6,0,0
773,25,0,6,0
548,743,1,16,0
428,85,3,8,0
906,536,3,9,0
461,368,4,11,0
289,839,4,21,0
476,143,1,10,0
370,330,1,16,0
798,406,2,2,0
876,525,4,16,1
214,434,0,6,1
734,873,5,20,1
484,343,3,19,0
271,9,1,9,0
433,325,6,19,0
228,315,3,4,1
83,203,6,13,0
785,277,0,15,0
8,279,4,7,0
631,398,4,1,0
436,156,3,20,1
629,761,0,10,1
252,349,3,16,1
300,756,3,21,1
981,65,1,20,1
617,872,3,2,1
4,159,3,18,0
797,543,5,9,0
720,260,5,10,1
472,258,1,14,0
656,325,3,7,0
930,891,2,18,0
70,939,3,1,0
244,593,6,9,0
776,578,3,18,0
84,766,5,14,0
466,688,0,10,0
160,761,4,0,0
325,682,0,23,1
66,928,4,5,1
263,171,6,8,0
330,820,3,11,0
385,471,1,10,0
527,207,2,3,1
867,328,3,17,0
937,569,0,7,0
236,781,1,1,0
976,502,4,20,1
57,301,4,11,0
96,766,1,14,0
373,790,1,8,1
946,180,5,7,0
606,224,5,3,1
927,173,0,7,0
762,291,3,3,1
808,555,2,0,1
65,380,5,18,1
280,263,5,10,1
740,95,5,21,1
27,750,6,11,0
728,420,1,4,1
181,439,3,4,0
370,308,6,17,0
494,259,3,22,1
34,148,3,0,0
516,440,4,8,0
974,100,1,1,0
388,90,1,3,1
242,383,4,0,1
577,792,2,11,0
376,971,0,11,0
521,373,6,7,0
847,608,1,4,1
947,413,3,12,1
463,679,6,2,1
235,735,4,14,0
279,183,0,0,1
71,131,2,20,1
71,140,2,12,0
347,365,5,1,0
782,109,0,1,1
701,122,0,16,1
651,780,5,11,0
683,186,2,16,0
240,782,6,13,1
12,870,5,3,0
515,869,2,11,0
2,329,5,23,1
236,103,0,9,0
784,620,4,7,0
657,964,5,14,0
765,592,6,11,0
629,858,4,20,1
174,441,0,7,0
709,998,0,3,1
581,379,3,0,0
122,11,0,16,0
17,212,6,13,1
689,864,6,18,0
526,651,5,12,0
133,840,5,7,0
372,990,0,5,1
663,371,5,8,1
987,179,6,2,1
208,484,1,21,1
731,392,0,7,0
550,398,5,16,0
313,154,0,17,0
623,738,3,9,0
23,77,2,7,0
284,283,4,21,1
699,573,0,23,1
560,825,2,3,1
294,902,5,4,1
571,845,1,2,1
568,411,3,19,0
171,471,3,18,0
338,481,0,22,1
622,390,3,3,1
649,379,3,9,0
611,921,1,0,0
596,23,1,11,0
378,422,6,7,0
305,569,6,7,0
853,833,2,3,1
365,604,1,4,1
491,566,2,17,0
400,973,5,6,0
87,709,1,18,0
102,336,5,5,1
259,848,2,13,0
518,688,3,19,0
211,475,6,20,1
232,116,2,21,1
906,247,1,10,0
607,945,1,14,1
881,312,0,4,1
55,496,2,23,1
519,506,2,6,0
481,15,0,15,0
756,372,0,15,0
23,297,2,6,0
353,153,6,17,1
256,351,0,3,1
555,239,4,23,1
602,877,1,2,1
156,817,3,12,0
295,700,5,8,0
664,162,6,9,0
828,563,0,6,0
379,320,0,3,1
835,735,4,17,0
874,181,3,21,0
445,253,2,7,0
25,341,3,16,0
931,438,3,18,0
607,644,1,11,0
492,993,2,16,1
530,945,2,1,1
878,309,4,11,0
603,639,2,16,0
457,930,0,3,1
271,91,6,4,0
867,581,2,8,0
655,150,6,10,0
716,725,0,21,1
406,233,5,20,1
246,241,4,12,0
744,469,0,21,0
708,139,3,11,0
159,671,4,18,0
911,529,2,3,1
443,816,4,5,1
668,591,2,5,1
723,543,5,23,1
817,584,2,1,1
267,560,0,12,0
114,22,4,8,1
272,773,2,14,0
207,678,6,15,0
533,375,0,0,1
290,306,0,22,1
923,917,3,11,0
793,595,6,20,0
501,29,1,13,0
584,600,5,14,0
376,305,1,7,0
833,712,2,5,1
707,714,6,5,1
383,786,6,2,1
0,242,4,21,0
112,504,1,11,0
357,573,3,4,0
541,474,3,15,0
991,961,4,22,1
39,532,6,2,0
181,875,2,3,1
898,878,5,0,1
397,100,1,8,0
180,897,0,0,1
455,36,3,17,0
964,733,5,16,0
128,68,4,10,0
206,221,5,10,0
260,819,2,19,0
167,747,6,15,0
819,865,4,2,1
867,631,0,7,0
988,522,6,2,1
117,266,2,4,1
775,238,4,0,1
48,428,1,10,0
429,407,3,3,1
141,810,6,2,0
565,650,5,15,0
203,13,1,6,0
326,689,4,12,0
296,208,4,8,0
773,445,3,17,0
887,213,4,19,0
128,96,4,17,0
660,19,0,18,0
378,921,0,17,0
833,494,3,4,1
373,705,0,11,0
917,657,3,22,1
503,84,5,10,0
919,47,3,7,0
739,218,5,2,0
696,528,1,13,0
288,696,5,19,0
142,217,0,23,0
953,410,4,3,1
934,792,1,16,0
332,259,5,20,0
694,201,2,22,1
244,103,6,9,1
269,770,4,4,1
688,763,2,9,0
463,841,0,10,0
921,251,6,18,0
232,187,1,0,0
408,746,3,12,0
574,767,2,2,1
153,978,4,20,0
176,640,2,22,1
140,673,5,3,1
186,105,5,20,1
278,804,5,21,1
720,646,6,4,1
400,201,3,15,0
675,713,0,12,0
345,865,1,12,1
222,116,1,20,0
680,133,4,23,0
305,908,0,1,1
135,816,5,17,0
611,58,3,13,0
712,683,0,13,0
602,152,3,22,1
203,2,1,16,0
441,25,4,7,0
431,440,6,13,0
177,832,3,8,0
836,435,1,6,0
522,884,4,21,1
440,272,1,17,0
5,737,1,10,0
784,595,2,10,0
868,354,6,16,0
228,558,6,22,0
785,306,1,14,0
360,858,5,10,0
384,985,5,15,1
404,813,4,15,0
618,924,1,3,1
487,852,0,2,1
335,179,3,4,1
671,588,5,7,0
227,762,3,13,0
709,110,4,12,0
543,978,0,23,1
915,944,0,17,0
714,890,0,1,1
910,565,6,2,1
710,543,3,3,1
916,844,2,15,0
973,353,3,15,0
569,891,0,6,0
816,997,5,11,0
856,540,5,18,0
404,371,3,6,0
916,898,2,15,0
17,705,2,7,0
207,302,4,4,0
373,261,6,9,0
327,446,1,3,1
810,546,4,21,1
399,43,4,4,0
62,831,5,18,0
815,313,0,22,0
865,270,3,10,0
437,295,5,20,0
671,104,0,21,0
744,541,2,20,1
18,664,5,11,0
391,209,5,18,0
181,372,4,12,0
184,905,0,21,1
356,692,6,22,0
970,81,3,10,0
440,415,2,20,1
672,906,6,13,0
874,113,3,1,0
737,847,0,2,1
339,57,4,7,0
671,363,2,17,0
472,984,1,3,1
364,846,1,7,0
426,838,5,20,1
792,725,3,23,0
730,98,4,5,0
403,448,0,22,1
423,966,6,9,0
104,397,0,21,1
35,401,5,14,0
117,242,0,16,0
328,841,5,13,1
57,610,5,18,0
933,265,2,15,0
884,616,1,4,1
378,80,3,11,0
693,111,5,16,0
376,106,5,9,0
5,78,5,11,0
946,694,0,18,0
759,313,5,3,0
590,666,4,8,0
458,506,1,15,0
853,732,0,13,0
449,813,1,16,0
842,433,5,16,0
753,908,3,12,0
957,892,2,3,1
207,948,1,19,0
126,588,3,20,1
595,260,3,16,0
395,229,2,8,0
215,429,4,11,0
555,296,0,13,0
246,27,1,14,0
50,494,6,18,0
251,664,3,7,0
870,764,2,1,1
60,629,0,4,1
55,73,3,14,0
601,14,0,17,0
458,206,5,19,0
121,537,4,13,0
185,239,1,6,0
956,470,1,8,0
907,369,3,12,0
523,750,0,12,0
893,490,4,16,0
732,301,0,7,1
417,681,5,5,1
305,938,1,7,0
3,854,4,15,0
565,289,4,8,0
984,181,3,10,0
938,394,1,18,0
315,711,2,4,1
525,354,5,5,1
77,453,4,5,0
892,237,3,1,0
688,419,0,1,1
862,965,5,18,0
907,739,0,11,0
127,51,2,1,1
156,961,0,13,0
688,293,4,11,1
90,820,0,15,1
371,469,5,7,0
157,519,5,20,0
727,879,3,9,0
652,638,5,1,1
318,325,0,3,1
433,409,3,16,0
181,931,5,22,0
320,49,0,13,0
345,433,4,6,0
489,539,1,7,0
714,71,2,6,0
797,787,4,16,0
768,520,4,10,0
663,104,6,21,0
653,436,1,23,0
197,908,0,9,0
271,783,0,22,0
687,921,4,2,1
747,577,1,9,0
885,833,3,21,0
715,303,1,9,0
862,650,0,4,1
692,667,0,4,1
310,756,5,14,0
410,149,6,19,0
323,780,2,13,0
201,946,1,13,0
861,946,6,1,1
152,437,5,4,1
988,298,6,14,0
911,195,5,0,0
951,336,3,13,0
671,594,5,0,1
437,404,6,20,1
37,510,3,10,0
177,686,4,11,0
208,479,0,7,0
388,864,3,21,1
958,624,2,11,0
711,404,3,13,0
194,1,1,15,0
687,624,6,12,0
462,384,4,14,0
38,577,5,12,0
515,312,2,17,0
699,780,0,11,0
393,189,3,9,0
76,475,6,23,0
610,29,4,0,1
801,20,6,4,0
200,898,2,6,0
576,751,5,10,0
743,148,2,19,0
720,780,1,17,0
577,129,3,8,0
985,696,2,5,1
945,565,0,18,0
670,383,4,22,0
942,349,5,1,0
405,972,2,8,0
835,191,4,22,0
185,678,0,20,0
684,294,2,1,1
849,854,1,16,0
323,962,0,17,0
300,752,0,20,1
816,123,2,10,0
833,174,1,19,0
482,348,2,7,0
453,887,3,4,1
25,786,2,9,0
968,412,0,4,1
872,927,1,17,0
365,177,2,19,1
114,433,4,14,0
210,4,3,6,0
161,64,3,6,0
816,538,2,22,1
102,81,6,22,1
950,817,5,8,0
15,380,2,19,0
793,871,5,1,1
359,246,2,11,0
376,866,5,23,0
824,211,4,16,0
587,421,2,8,0
86,815,2,8,0
298,639,1,4,1
111,542,2,14,0
619,755,6,21,1
246,28,5,6,0
642,853,0,11,0
791,302,5,21,0
829,663,6,8,0
577,126,3,10,0
554,732,2,22,1
61,492,4,16,0
983,405,3,21,0
155,359,2,19,0
519,288,6,23,1
595,53,2,9,0
761,769,3,9,1
914,593,4,5,1
632,776,4,21,1
854,878,4,0,1
466,873,1,4,1
658,512,0,22,1
871,976,0,19,1
193,255,0,11,0
745,910,2,17,0
316,994,4,16,0
375,880,0,7,0
39,183,4,10,0
731,842,3,3,0
856,301,6,6,0
529,181,5,2,0
265,551,1,5,0
214,31,6,22,1
812,375,1,7,0
241,906,6,3,1
478,72,4,19,0
187,763,6,13,1
362,408,6,18,0
551,767,1,18,1
727,330,6,23,1
246,537,3,17,0
368,214,4,4,1
193,961,6,4,1
47,532,2,19,0
228,565,0,16,0
440,276,0,13,0
721,64,2,15,0
680,214,5,13,0
703,85,1,5,1
318,511,6,13,0
149,399,4,12,0
883,607,5,13,0
759,675,5,10,0
503,777,5,17,0
31,128,4,8,0
437,270,0,17,1
328,743,0,9,0
642,714,5,18,1
470,306,1,18,0
663,804,3,6,0
534,680,4,22,1
704,534,1,2,1
189,452,2,18,0
171,908,6,6,0
490,559,1,21,1
304,799,3,8,0
241,24,0,3,1
699,188,3,13,0
918,436,5,14,1
432,635,4,6,0
434,829,3,21,0
330,86,0,3,1
817,764,6,6,0
831,151,1,21,0
51,99,2,19,0
453,868,3,14,0
646,311,1,12,0
865,764,2,18,1
974,180,5,11,0
292,990,6,0,0
698,549,2,14,0
288,947,3,10,0
506,778,6,4,0
594,370,6,1,1
261,902,6,5,0
550,278,2,9,0
663,26,2,14,0
143,603,3,17,0
823,906,4,17,0
796,678,2,8,0
993,201,3,17,0
379,882,4,8,0
172,8,2,10,0
923,416,3,0,1
705,109,1,23,1
464,913,4,2,1
373,400,5,11,0
725,601,6,15,0
828,883,6,0,1
73,88,0,9,0
730,28,0,7,1
675,880,2,17,0
272,855,3,23,0
735,370,0,21,1
501,163,3,14,1
975,917,6,11,0
203,502,0,2,1
704,375,1,23,1
953,221,3,15,0
397,725,3,21,1
615,734,2,8,0
982,316,5,5,1
59,287,2,21,1
858,409,6,16,0
474,598,5,11,0
489,41,3,0,0
539,231,0,9,0
538,595,3,8,0
409,917,5,7,0
176,752,4,11,0
454,512,3,12,0
747,750,4,9,0
212,527,6,2,1
489,61,1,7,0
509,749,1,7,0
77,604,4,8,1
375,254,1,23,1
223,874,2,5,1
850,605,4,14,0
800,163,3,11,0
312,148,0,23,0
435,353,1,14,0
814,499,3,18,0
286,155,4,9,0
780,314,0,18,0
236,992,2,0,1
335,505,1,8,0
467,115,3,19,0
817,306,3,3,1
408,607,1,13,0
595,216,4,22,1
604,237,4,0,0
478,704,2,16,0
340,393,3,1,0
801,270,6,9,0
414,207,0,3,1
308,197,5,16,0
700,608,3,20,1
157,182,1,10,0
304,669,1,1,0
909,712,0,2,1
856,608,5,15,1
109,544,0,6,1
85,413,1,15,0
936,909,5,23,1
634,988,0,3,0
344,821,5,16,0
543,462,5,4,0
545,900,6,21,0
531,967,6,17,1
537,249,5,23,1
911,433,5,3,1
78,785,1,0,1
644,161,6,2,1
656,201,2,12,0
677,994,3,20,1
17,8,1,18,0
201,20,2,10,0
303,663,3,6,1
882,491,4,21,1
411,38,4,21,1
5,504,3,14,0
659,182,0,23,0
425,992,1,14,0
620,174,2,3,1
799,291,4,0,1
276,275,6,17,0
59,314,4,11,0
866,741,3,17,0
205,861,1,3,0
752,613,3,20,1
861,861,3,6,0
748,415,4,7,0
758,718,4,4,1
496,347,3,1,1
410,302,3,6,0
187,679,5,15,0
773,741,2,3,1
120,751,2,14,0
698,234,3,11,0
913,955,3,8,0
722,909,2,1,1
750,976,4,15,1
495,226,5,23,0
231,518,2,17,0
754,353,0,13,0
749,409,0,16,0
17,807,0,23,1
393,172,0,13,0
240,964,6,6,0
238,682,1,5,1
208,77,6,16,0
37,158,4,3,1
113,413,0,0,1
336,426,4,19,0
82,418,1,1,0
650,609,3,20,0
17,881,1,19,0
544,57,4,23,1
278,496,3,8,0
338,90,1,22,0
567,532,3,18,0
15,312,1,23,1
762,591,5,23,1
717,505,2,8,0
6,495,4,3,0
955,341,2,15,0
341,231,3,22,1
171,877,4,10,0
560,930,6,14,0
630,994,3,5,1
456,669,2,10,0
254,313,1,11,0
339,549,2,15,0
879,614,6,15,1
238,379,1,15,1
145,696,1,12,0
428,234,5,16,0
300,432,5,1,1
884,188,5,16,0
550,613,6,17,0
498,741,3,20,1
162,952,1,20,1
884,553,5,2,1
321,314,3,8,0
764,140,1,14,0
106,73,5,1,1
431,376,2,16,0
967,159,4,8,0
173,846,6,13,0
486,132,2,21,1
982,556,0,16,0
571,277,5,6,0
14,555,1,13,0
330,592,6,0,1
362,786,1,15,0
494,628,0,19,0
361,884,1,13,0
203,690,6,8,1
349,984,2,0,1
967,416,4,6,0
875,517,3,21,1
932,754,3,3,1
69,765,1,10,0
937,92,3,10,0
142,380,0,20,1
637,260,5,17,0
740,105,3,7,0
412,338,0,8,1
11,982,1,7,0
410,229,2,9,0
70,519,5,1,1
704,229,1,16,0
567,56,1,1,1
669,599,2,14,0
998,110,4,7,0
672,965,4,21,0
851,101,0,13,0
30,954,5,10,0
947,354,4,14,1
170,995,4,9,0
492,853,2,4,1
461,323,4,5,0
659,322,1,13,1
152,799,0,8,0
660,419,5,22,1
493,933,3,22,1
131,559,3,9,0
792,902,2,12,0
682,568,0,15,0
615,173,2,16,0
514,204,3,7,0
14,455,0,3,1
517,838,3,21,1
11,314,2,6,0
421,15,0,2,1
529,424,5,12,0
30,42,3,1,1
333,709,4,12,0
918,86,4,11,0
911,551,1,7,0
68,559,0,18,0
710,763,5,12,0
804,659,3,17,0
66,433,3,22,0
439,361,5,2,1
534,985,2,22,0
893,411,6,11,0
76,639,5,10,0
62,750,6,6,0
458,931,0,20,1
658,109,3,12,0
797,204,6,8,0
860,450,1,11,0
272,217,4,13,0
928,285,6,12,1
224,773,0,2,1
79,378,1,1,1
815,926,3,16,0
532,965,5,18,0
16,352,0,19,0
489,713,4,5,1
944,227,2,22,0
744,176,6,4,0
22,228,5,17,0
399,817,4,0,1
367,928,6,3,0
758,465,2,9,0
79,782,3,14,0
605,566,1,13,0
196,858,1,4,0
940,124,5,5,0
688,488,0,2,1
91,451,1,7,0
392,697,4,4,0
667,685,1,17,0
44,666,1,14,0
844,15,0,17,0
498,122,4,15,0
524,406,6,11,1
867,455,6,4,1
702,343,5,23,0
628,992,1,5,1
911,812,2,23,1
801,131,6,10,1
734,859,0,17,0
922,630,4,2,1
662,992,3,8,0
779,150,2,7,1
808,142,5,14,0
815,275,0,7,0
584,492,6,12,0
684,87,3,0,1
209,453,6,13,0
607,25,0,3,1
96,49,4,20,1
45,137,4,9,0
436,303,3,11,0
449,657,6,7,0
439,478,0,14,0
416,96,1,5,0
575,953,2,0,1
325,916,1,21,1
67,280,5,14,0
589,812,0,18,0
801,193,4,2,0
399,149,0,5,1
968,654,0,1,1
476,489,6,11,0
50,304,6,20,1
758,505,1,10,0
154,310,5,1,1
96,259,2,15,0
202,607,5,9,0
2,185,3,20,0
16,580,4,17,0
64,495,6,8,1
875,927,0,12,0
295,606,4,3,1
448,885,0,8,0
305,221,5,21,1
761,480,2,15,1
582,296,6,9,0
128,803,2,3,1
279,652,4,22,1
353,49,5,3,1
39,762,4,10,0
14,908,2,4,1
822,235,0,23,1
410,687,1,4,1
753,839,5,4,1
494,546,0,13,0
838,358,4,2,0
810,818,2,11,0
257,254,3,10,0
457,433,2,18,0
183,219,4,7,0
593,473,4,17,0
246,248,4,22,0
388,749,3,20,0
933,357,5,5,0
508,764,6,17,0
33,5,4,4,1
884,772,4,13,0
988,819,2,7,0
5,761,3,0,0
958,101,4,7,0
526,419,0,8,0
462,802,3,6,0
349,542,4,12,0
972,66,1,21,1
962,434,4,5,0
47,684,4,1,1
437,754,6,23,1
522,746,2,23,1
667,917,5,7,0
516,552,3,4,1
700,485,0,19,0
116,691,2,21,1
405,301,2,18,0
875,50,6,0,1
635,402,6,3,0
225,79,4,19,0
480,849,0,19,0
944,680,0,2,1
429,988,6,17,0
283,305,0,4,1
38,510,6,0,1
591,282,3,14,0
678,970,5,2,0
28,76,6,14,0
91,306,1,10,0
1,842,2,12,0
771,199,6,20,1
