lsoa_a,lsoa_b,day,hour,label
E01000303,E01000375,Thursday,02:58,1
E01000520,E01000221,Monday,17:34,0
E01000243,E01000055,Wednesday,17:59,0
E01000661,E01000064,Sunday,07:14,0
E01000871,E01000857,Sunday,23:20,1
E01000089,E01000242,Sunday,03:30,1
E01000856,E01000414,Monday,05:43,1
E01000898,E01000068,Wednesday,14:13,0
E01000612,E01000683,Monday,06:38,0
E01000778,E01000997,Tuesday,19:34,0
E01000572,E01000721,Tuesday,13:45,1
E01000064,E01000901,Sunday,19:43,0
E01000510,E01000254,Saturday,01:46,1
E01000546,E01000478,Wednesday,15:03,0
E01000810,E01000406,Friday,13:52,0
E01000289,E01000684,Thursday,14:13,0
E01000778,E01000448,Wednesday,12:01,1
E01000183,E01000260,Friday,12:39,0
E01000898,E01000960,Sunday,06:26,0
E01000990,E01000951,Tuesday,05:18,1
E01000982,E01000093,Thursday,20:15,1
E01000507,E01000048,Sunday,18:52,0
E01000329,E01000313,Saturday,13:50,0
E01000853,E01000703,Monday,09:23,0
E01000971,E01000956,Wednesday,21:42,1
E01000631,E01000966,Thursday,10:14,0
E01000780,E01000757,Thursday,01:18,0
E01000041,E01000132,Friday,14:05,0
E01000630,E01000536,Tuesday,11:31,0
E01000300,E01000409,Sunday,07:15,0
E01000335,E01000413,Tuesday,15:30,0
E01000668,E01000578,Tuesday,02:37,1
E01000874,E01000652,Monday,20:17,1
E01000473,E01000988,Wednesday,10:54,0
E01000914,E01000123,Tuesday,08:02,0
E01000861,E01000318,Sunday,22:26,0
E01000205,E01000449,Wednesday,02:17,1
E01000052,E01000607,Wednesday,13:43,0
E01000885,E01000911,Sunday,22:37,1
E01000318,E01000938,Tuesday,04:20,0
E01000580,E01000301,Thursday,11:21,1
E01000077,E01000918,Sunday,08:07,1
E01000933,E01000184,Monday,16:45,0
E01000665,E01000429,Wednesday,08:01,1
E01000618,E01000174,Thursday,22:25,1
E01000732,E01000568,Thursday,16:49,0
E01000241,E01000220,Sunday,18:19,0
E01000365,E01000539,Thursday,16:03,0
E01000676,E01000613,Sunday,01:20,1
E01000671,E01000925,Saturday,09:06,0
E01000616,E01000894,Saturday,14:47,0
E01000191,E01000692,Sunday,16:52,0
E01000553,E01000185,Tuesday,12:27,0
E01000146,E01000519,Tuesday,12:27,0
E01000712,E01000231,Friday,00:17,1
E01000242,E01000553,Thursday,23:24,1
E01000747,E01000909,Tuesday,00:42,1
E01000685,E01000955,Tuesday,10:59,0
E01000856,E01000255,Saturday,00:12,1
E01000672,E01000337,Monday,01:59,0
E01000799,E01000974,Saturday,00:45,1
E01000899,E01000614,Sunday,06:11,0
E01000686,E01000768,Monday,04:55,0
E01000139,E01000799,Sunday,18:48,1
E01000376,E01000340,Friday,10:08,0
E01000548,E01000334,Thursday,05:42,1
E01000505,E01000532,Saturday,22:32,1
E01000589,E01000230,Monday,16:17,0
E01000228,E01000932,Monday,19:16,0
E01000283,E01000861,Tuesday,07:42,0
E01000468,E01000878,Wednesday,05:17,0
E01000057,E01000097,Friday,06:44,0
E01000796,E01000089,Friday,18:02,1
E01000626,E01000358,Saturday,22:56,1
E01000545,E01000029,Wednesday,06:52,0
E01000899,E01000375,Thursday,12:41,0
E01000874,E01000590,Sunday,13:23,0
E01000350,E01000937,Thursday,00:36,1
E01000473,E01000849,Tuesday,13:20,0
E01000536,E01000306,Wednesday,08:49,0
E01000747,E01000691,Monday,17:25,0
E01000292,E01000467,Saturday,14:45,0
E01000894,E01000437,Sunday,15:31,1
E01000931,E01000485,Tuesday,06:36,0
E01000123,E01000584,Tuesday,22:45,1
E01000786,E01000784,Monday,07:36,1
E01000360,E01000816,Tuesday,10:11,0
E01000110,E01000286,Wednesday,00:20,1
E01000654,E01000281,Thursday,18:01,0
E01000244,E01000932,Sunday,09:57,0
E01000449,E01000700,Monday,20:22,1
E01000795,E01000047,Monday,22:01,1
E01000142,E01000716,Monday,13:44,1
E01000263,E01000087,Monday,00:37,1
E01000583,E01000811,Monday,14:01,0
E01000662,E01000106,Sunday,13:36,0
E01000791,E01000821,Monday,17:01,0
E01000911,E01000974,Wednesday,05:10,1
E01000531,E01000413,Thursday,08:15,0
E01000415,E01000925,Friday,10:42,0
E01000629,E01000530,Saturday,11:31,0
E01000546,E01000110,Friday,11:34,0
E01000393,E01000482,Thursday,08:13,1
E01000796,E01000625,Wednesday,05:05,0
E01000985,E01000553,Tuesday,01:03,1
E01000719,E01000422,Saturday,09:46,0
E01000480,E01000764,Thursday,10:15,0
E01000666,E01000358,Wednesday,21:04,0
E01000278,E01000463,Wednesday,18:25,0
E01000358,E01000663,Monday,04:11,0
E01000235,E01000056,Wednesday,04:39,1
E01000022,E01000144,Monday,02:23,1
E01000231,E01000163,Monday,12:45,0
E01000512,E01000661,Thursday,19:58,0
E01000013,E01000113,Wednesday,04:40,1
E01000539,E01000490,Tuesday,23:14,1
E01000723,E01000947,Sunday,13:06,0
E01000944,E01000692,Monday,09:32,0
E01000100,E01000495,Friday,17:07,0
E01000335,E01000544,Saturday,18:05,0
E01000650,E01000749,Wednesday,07:01,0
E01000803,E01000268,Sunday,19:24,0
E01000863,E01000936,Friday,03:10,1
E01000119,E01000363,Friday,02:16,1
E01000586,E01000214,Sunday,04:12,1
E01000100,E01000094,Saturday,20:13,1
E01000436,E01000367,Friday,15:05,0
E01000414,E01000716,Friday,15:13,0
E01000636,E01000008,Friday,15:21,0
E01000931,E01000537,Saturday,21:06,0
E01000358,E01000764,Thursday,14:14,0
E01000893,E01000225,Friday,16:45,0
E01000318,E01000437,Sunday,14:10,0
E01000096,E01000230,Friday,12:13,0
E01000602,E01000538,Thursday,11:50,0
E01000589,E01000101,Tuesday,11:47,1
E01000303,E01000870,Sunday,11:00,0
E01000008,E01000556,Saturday,15:50,0
E01000286,E01000841,Friday,06:07,0
E01000895,E01000236,Sunday,16:13,0
E01000281,E01000011,Tuesday,09:37,0
E01000797,E01000716,Sunday,15:49,0
E01000208,E01000077,Friday,11:41,0
E01000865,E01000794,Tuesday,05:36,0
E01000565,E01000650,Monday,06:00,0
E01000213,E01000790,Thursday,23:07,0
E01000190,E01000735,Monday,23:20,1
E01000856,E01000661,Saturday,10:36,1
E01000057,E01000596,Monday,09:52,0
E01000171,E01000107,Friday,18:41,1
E01000073,E01000579,Thursday,03:27,1
E01000977,E01000044,Friday,14:13,0
E01000226,E01000718,Wednesday,00:13,0
E01000095,E01000748,Wednesday,23:42,1
E01000227,E01000217,Wednesday,00:42,0
E01000801,E01000669,Sunday,02:33,0
E01000706,E01000149,Friday,16:31,0
E01000093,E01000650,Friday,20:24,0
E01000652,E01000353,Thursday,04:30,1
E01000928,E01000611,Thursday,06:39,0
E01000899,E01000460,Friday,12:38,0
E01000419,E01000621,Sunday,00:05,1
E01000586,E01000565,Wednesday,12:34,0
E01000589,E01000105,Thursday,08:10,0
E01000862,E01000201,Sunday,10:09,0
E01000266,E01000654,Monday,12:25,0
E01000518,E01000548,Saturday,04:16,1
E01000010,E01000070,Wednesday,04:33,1
E01000286,E01000297,Saturday,05:45,0
E01000322,E01000523,Sunday,06:46,0
E01000677,E01000109,Saturday,07:22,0
E01000816,E01000810,Thursday,13:46,0
E01000092,E01000864,Sunday,13:52,0
E01000585,E01000585,Tuesday,11:54,0
E01000946,E01000647,Friday,21:29,1
E01000452,E01000377,Thursday,12:38,0
E01000602,E01000467,Monday,00:37,1
E01000166,E01000155,Tuesday,00:11,1
E01000267,E01000965,Saturday,18:18,0
E01000185,E01000544,Sunday,11:13,0
E01000215,E01000494,Sunday,17:49,0
E01000151,E01000241,Friday,13:29,0
E01000152,E01000299,Tuesday,05:44,1
E01000356,E01000497,Thursday,23:14,1
E01000290,E01000659,Wednesday,08:54,0
E01000404,E01000744,Sunday,15:20,0
E01000212,E01000195,Thursday,07:50,0
E01000442,E01000206,Saturday,08:16,0
E01000775,E01000202,Sunday,05:15,0
E01000191,E01000737,Thursday,19:28,0
E01000642,E01000346,Saturday,23:14,1
E01000129,E01000335,Friday,21:08,1
E01000494,E01000968,Friday,02:11,1
E01000183,E01000441,Tuesday,16:14,0
E01000418,E01000229,Thursday,06:20,0
E01000239,E01000434,Wednesday,11:56,0
E01000303,E01000537,Tuesday,12:14,0
E01000536,E01000197,Thursday,13:48,0
E01000068,E01000465,Friday,05:43,1
E01000143,E01000460,Friday,14:18,0
E01000970,E01000972,Friday,10:20,0
E01000645,E01000238,Monday,01:38,1
E01000487,E01000101,Tuesday,18:15,0
E01000908,E01000906,Saturday,09:05,0
E01000076,E01000411,Sunday,12:56,0
E01000041,E01000706,Wednesday,23:35,1
E01000525,E01000408,Thursday,23:31,0
E01000618,E01000186,Wednesday,01:48,1
E01000839,E01000739,Friday,01:37,1
E01000484,E01000507,Tuesday,10:13,0
E01000365,E01000931,Sunday,05:32,1
E01000118,E01000529,Tuesday,06:13,0
E01000357,E01000950,Tuesday,10:22,0
E01000390,E01000468,Friday,00:35,1
E01000539,E01000425,Monday,18:22,0
E01000446,E01000525,Monday,21:37,1
E01000571,E01000202,Sunday,07:26,0
E01000230,E01000517,Friday,22:48,1
E01000341,E01000814,Wednesday,11:10,0
E01000906,E01000426,Thursday,19:01,0
E01000285,E01000949,Monday,15:05,0
E01000986,E01000102,Monday,05:05,1
E01000669,E01000054,Sunday,15:21,0
E01000653,E01000501,Thursday,18:10,1
E01000806,E01000017,Monday,23:17,0
E01000683,E01000174,Tuesday,20:01,1
E01000437,E01000253,Sunday,10:39,0
E01000636,E01000168,Friday,11:14,0
E01000112,E01000176,Saturday,00:26,1
E01000670,E01000474,Friday,08:43,0
E01000536,E01000634,Thursday,20:16,1
E01000444,E01000450,Monday,14:07,1
E01000164,E01000934,Thursday,22:51,1
E01000186,E01000245,Thursday,23:45,1
E01000088,E01000076,Monday,20:27,1
E01000751,E01000762,Thursday,00:12,1
E01000700,E01000163,Wednesday,21:37,1
E01000728,E01000862,Saturday,12:03,0
E01000521,E01000303,Sunday,19:30,0
E01000378,E01000707,Saturday,17:54,0
E01000041,E01000783,Friday,02:17,1
E01000009,E01000445,Tuesday,21:48,1
E01000686,E01000813,Monday,05:04,1
E01000492,E01000685,Wednesday,08:43,0
E01000226,E01000159,Friday,07:51,0
E01000993,E01000224,Monday,13:14,0
E01000543,E01000121,Sunday,18:43,0
E01000617,E01000423,Friday,04:53,1
E01000067,E01000326,Tuesday,08:32,1
E01000072,E01000821,Saturday,12:20,0
E01000278,E01000437,Wednesday,08:45,0
E01000258,E01000272,Wednesday,05:38,1
E01000264,E01000482,Tuesday,23:49,1
E01000701,E01000923,Monday,14:01,0
E01000610,E01000425,Sunday,18:08,0
E01000737,E01000804,Wednesday,02:54,1
E01000001,E01000776,Tuesday,18:11,0
E01000894,E01000034,Thursday,05:48,1
E01000425,E01000159,Sunday,14:26,0
E01000489,E01000402,Thursday,10:18,0
E01000962,E01000261,Tuesday,22:21,1
E01000665,E01000848,Tuesday,06:30,0
E01000163,E01000180,Wednesday,10:25,0
E01000065,E01000266,Monday,23:49,1
E01000635,E01000449,Thursday,12:17,0
E01000344,E01000916,Tuesday,18:21,1
E01000239,E01000051,Saturday,10:03,0
E01000308,E01000823,Wednesday,21:40,0
E01000272,E01000407,Tuesday,17:08,0
E01000672,E01000389,Saturday,15:36,0
E01000825,E01000699,Monday,21:56,0
E01000167,E01000638,Sunday,23:48,1
E01000022,E01000860,Saturday,16:17,0
E01000858,E01000402,Monday,17:37,0
E01000793,E01000502,Thursday,07:25,1
E01000344,E01000956,Friday,04:17,1
E01000418,E01000974,Thursday,02:24,1
E01000284,E01000547,Sunday,14:33,0
E01000750,E01000719,Saturday,11:58,0
E01000029,E01000852,Friday,17:39,0
E01000388,E01000444,Saturday,02:51,1
E01000367,E01000600,Monday,07:12,0
E01000208,E01000716,Thursday,15:48,0
E01000676,E01000065,Wednesday,17:56,0
E01000446,E01000157,Tuesday,03:11,1
E01000233,E01000099,Tuesday,20:24,1
E01000903,E01000431,Thursday,21:41,1
E01000872,E01000591,Saturday,00:33,1
E01000335,E01000360,Wednesday,20:07,1
E01000674,E01000167,Sunday,20:19,1
E01000739,E01000226,Sunday,17:14,0
E01000755,E01000116,Friday,22:18,1
E01000392,E01000342,Friday,09:21,0
E01000566,E01000958,Sunday,15:54,0
E01000986,E01000414,Saturday,03:30,1
E01000859,E01000729,Monday,20:48,0
E01000707,E01000976,Friday,17:11,0
E01000928,E01000234,Saturday,05:57,0
E01000339,E01000126,Saturday,02:51,1
E01000340,E01000423,Thursday,22:36,0
E01000492,E01000168,Sunday,13:58,0
E01000217,E01000825,Saturday,08:52,0
E01000530,E01000145,Saturday,16:34,0
E01000689,E01000084,Friday,07:10,0
E01000945,E01000881,Thursday,14:45,0
E01000420,E01000932,Tuesday,16:26,0
E01000597,E01000365,Thursday,05:26,1
E01000005,E01000957,Friday,05:51,1
E01000414,E01000016,Saturday,16:50,0
E01000518,E01000427,Sunday,15:48,0
E01000689,E01000408,Sunday,04:36,0
E01000089,E01000052,Saturday,13:49,1
E01000836,E01000875,Friday,02:15,1
E01000580,E01000887,Thursday,18:45,0
E01000878,E01000300,Friday,07:08,0
E01000068,E01000502,Tuesday,23:55,1
E01000461,E01000510,Wednesday,08:54,0
E01000985,E01000495,Saturday,16:57,0
E01000511,E01000811,Monday,15:30,1
E01000038,E01000234,Saturday,01:20,1
E01000608,E01000903,Saturday,20:25,1
E01000156,E01000210,Wednesday,17:51,0
E01000776,E01000467,Saturday,14:04,0
E01000021,E01000358,Monday,19:00,0
E01000052,E01000364,Wednesday,09:59,0
E01000344,E01000562,Thursday,16:24,0
E01000136,E01000677,Tuesday,20:57,1
E01000512,E01000211,Saturday,05:17,1
E01000641,E01000637,Sunday,10:28,0
E01000285,E01000141,Wednesday,11:25,0
E01000335,E01000043,Thursday,01:29,1
E01000443,E01000467,Thursday,19:05,0
E01000460,E01000621,Tuesday,06:31,0
E01000961,E01000223,Thursday,07:30,0
E01000151,E01000978,Saturday,02:47,1
E01000628,E01000013,Thursday,14:46,0
E01000185,E01000548,Friday,03:46,1
E01000490,E01000339,Tuesday,00:44,0
E01000023,E01000513,Tuesday,11:17,0
E01000999,E01000558,Tuesday,07:40,0
E01000444,E01000132,Tuesday,23:06,1
E01000978,E01000083,Sunday,07:17,0
E01000118,E01000664,Wednesday,23:19,0
E01000957,E01000006,Wednesday,16:16,0
E01000617,E01000667,Thursday,07:48,0
E01000643,E01000298,Tuesday,05:10,0
E01000980,E01000160,Sunday,16:37,0
E01000090,E01000447,Saturday,07:58,0
E01000044,E01000451,Friday,16:24,0
E01000066,E01000676,Saturday,11:54,0
E01000553,E01000940,Monday,21:00,1
E01000613,E01000983,Monday,06:05,0
E01000010,E01000866,Friday,08:17,0
E01000355,E01000387,Wednesday,01:42,1
E01000034,E01000398,Wednesday,23:45,0
E01000802,E01000833,Friday,04:09,0
E01000505,E01000458,Monday,07:35,0
E01000150,E01000173,Monday,07:24,0
E01000665,E01000167,Monday,16:34,0
E01000570,E01000258,Sunday,01:46,1
E01000818,E01000197,Thursday,00:59,1
E01000961,E01000821,Friday,19:39,0
E01000533,E01000855,Tuesday,14:59,0
E01000508,E01000926,Sunday,21:50,1
E01000255,E01000931,Tuesday,06:20,0
E01000148,E01000463,Saturday,04:15,1
E01000519,E01000401,Friday,05:03,1
E01000037,E01000998,Monday,16:10,0
E01000252,E01000061,Saturday,03:16,1
E01000147,E01000690,Saturday,16:58,0
E01000241,E01000627,Sunday,03:22,1
E01000840,E01000209,Tuesday,15:28,0
E01000588,E01000764,Sunday,07:33,0
E01000927,E01000200,Sunday,03:02,1
E01000514,E01000699,Saturday,17:09,0
E01000953,E01000322,Thursday,03:51,1
E01000203,E01000031,Monday,07:35,0
E01000912,E01000782,Wednesday,21:34,1
E01000396,E01000161,Friday,23:37,1
E01000937,E01000520,Thursday,11:59,0
E01000857,E01000303,Sunday,21:23,1
E01000005,E01000578,Monday,22:38,1
E01000560,E01000194,Friday,02:34,1
E01000624,E01000850,Thursday,04:48,0
E01000721,E01000004,Monday,16:48,0
E01000171,E01000996,Thursday,01:54,1
E01000346,E01000723,Friday,16:40,0
E01000050,E01000621,Wednesday,23:15,1
E01000948,E01000557,Monday,04:32,0
E01000858,E01000222,Wednesday,02:02,1
E01000740,E01000396,Saturday,12:59,1
E01000942,E01000962,Thursday,21:13,1
E01000893,E01000517,Tuesday,17:46,0
E01000560,E01000585,Friday,19:30,0
E01000313,E01000537,Monday,07:34,0
E01000298,E01000195,Sunday,01:31,1
E01000897,E01000684,Monday,01:27,1
E01000762,E01000510,Tuesday,03:15,1
E01000551,E01000733,Saturday,18:25,0
E01000487,E01000669,Thursday,14:49,0
E01000902,E01000882,Wednesday,18:47,0
E01000932,E01000456,Sunday,13:39,0
E01000411,E01000616,Saturday,10:39,0
E01000871,E01000345,Monday,23:34,0
E01000915,E01000374,Friday,07:14,0
E01000966,E01000839,Monday,03:26,0
E01000762,E01000365,Saturday,07:08,0
E01000569,E01000242,Monday,08:08,0
E01000018,E01000608,Saturday,01:37,1
E01000054,E01000525,Monday,14:55,0
E01000486,E01000159,Monday,05:24,1
E01000285,E01000022,Friday,13:20,0
E01000603,E01000554,Wednesday,05:45,1
E01000226,E01000793,Friday,20:22,1
E01000344,E01000521,Monday,17:22,0
E01000143,E01000011,Saturday,10:51,0
E01000995,E01000646,Monday,12:58,0
E01000749,E01000400,Wednesday,12:17,1
E01000138,E01000766,Sunday,11:04,0
E01000166,E01000395,Sunday,19:20,0
E01000551,E01000119,Monday,22:29,1
E01000126,E01000237,Tuesday,08:08,0
E01000440,E01000586,Saturday,19:06,1
E01000918,E01000019,Wednesday,06:36,1
E01000137,E01000589,Tuesday,07:20,0
E01000094,E01000871,Saturday,01:37,0
E01000775,E01000684,Thursday,22:53,0
E01000856,E01000711,Tuesday,15:24,0
E01000469,E01000446,Thursday,15:27,0
E01000647,E01000722,Sunday,21:48,1
E01000812,E01000329,Friday,18:04,0
E01000388,E01000623,Thursday,12:59,0
E01000173,E01000296,Saturday,16:56,1
E01000313,E01000359,Friday,06:08,0
E01000385,E01000744,Friday,10:21,0
E01000090,E01000273,Monday,00:39,0
E01000884,E01000428,Friday,08:11,0
E01000452,E01000119,Friday,13:34,0
E01000838,E01000598,Tuesday,20:20,1
E01000421,E01000381,Wednesday,07:44,0
E01000333,E01000615,Saturday,08:01,0
E01000707,E01000583,Friday,18:08,0
E01000648,E01000791,Monday,13:57,0
E01000686,E01000955,Saturday,18:09,0
E01000864,E01000421,Monday,02:02,1
E01000089,E01000324,Sunday,06:18,0
E01000917,E01000748,Wednesday,04:02,1
E01000412,E01000901,Friday,15:01,0
E01000484,E01000291,Thursday,16:56,0
E01000225,E01000862,Monday,23:47,0
E01000469,E01000811,Saturday,04:36,1
E01000872,E01000392,Friday,19:38,0
E01000624,E01000545,Saturday,03:16,0
E01000325,E01000166,Monday,07:23,0
E01000531,E01000866,Wednesday,13:43,0
E01000852,E01000189,Wednesday,09:57,0
E01000923,E01000425,Thursday,06:09,0
E01000222,E01000360,Sunday,05:10,1
E01000705,E01000693,Monday,07:56,0
E01000943,E01000583,Wednesday,04:08,0
E01000950,E01000682,Sunday,01:43,0
E01000749,E01000680,Saturday,21:34,1
E01000032,E01000899,Monday,11:03,0
E01000593,E01000237,Thursday,16:12,0
E01000485,E01000300,Saturday,18:27,0
E01000023,E01000970,Sunday,09:55,0
E01000998,E01000063,Wednesday,21:53,0
E01000709,E01000432,Thursday,15:21,0
E01000354,E01000775,Saturday,22:05,1
E01000889,E01000768,Sunday,23:29,0
E01000817,E01000884,Tuesday,03:10,1
E01000763,E01000980,Wednesday,08:31,0
E01000414,E01000333,Sunday,22:08,1
E01000326,E01000502,Saturday,23:57,1
E01000615,E01000285,Wednesday,18:54,0
E01000525,E01000948,Wednesday,15:24,0
E01000292,E01000077,Wednesday,05:37,0
E01000159,E01000916,Friday,12:46,0
E01000638,E01000390,Thursday,08:19,0
E01000580,E01000856,Wednesday,09:19,0
E01000112,E01000422,Monday,14:48,0
E01000976,E01000550,Friday,16:30,0
E01000350,E01000132,Sunday,09:01,0
E01000316,E01000424,Monday,07:25,0
E01000742,E01000873,Sunday,11:30,0
E01000619,E01000957,Thursday,08:31,0
E01000641,E01000609,Monday,14:33,0
E01000497,E01000111,Monday,01:30,0
E01000030,E01000035,Thursday,18:55,0
E01000600,E01000098,Friday,23:44,1
E01000690,E01000003,Thursday,02:14,1
E01000791,E01000918,Tuesday,02:37,0
E01000055,E01000284,Monday,11:49,0
E01000474,E01000997,Thursday,06:28,0
E01000775,E01000268,Wednesday,00:18,1
E01000452,E01000626,Thursday,00:02,0
E01000970,E01000169,Friday,15:23,0
E01000336,E01000257,Friday,14:29,0
E01000191,E01000118,Wednesday,03:56,1
E01000002,E01000770,Tuesday,21:27,1
E01000650,E01000197,Tuesday,12:39,0
E01000206,E01000398,Wednesday,00:09,0
E01000984,E01000377,Wednesday,03:12,0
E01000145,E01000964,Wednesday,07:25,0
E01000072,E01000073,Friday,18:17,0
E01000520,E01000131,Sunday,05:46,0
E01000242,E01000865,Tuesday,20:47,1
E01000959,E01000059,Saturday,07:35,0
E01000832,E01000900,Friday,04:41,1
E01000556,E01000977,Tuesday,04:11,1
E01000357,E01000069,Wednesday,10:54,0
E01000993,E01000662,Thursday,02:00,1
E01000408,E01000381,Friday,23:08,1
E01000011,E01000563,Wednesday,23:22,1
E01000750,E01000869,Monday,00:35,1
E01000683,E01000775,Sunday,22:47,1
E01000476,E01000266,Monday,21:47,0
E01000723,E01000997,Thursday,17:47,0
E01000620,E01000404,Wednesday,17:29,0
E01000606,E01000629,Tuesday,01:56,1
E01000515,E01000849,Friday,08:57,0
E01000269,E01000078,Tuesday,18:42,0
E01000505,E01000352,Thursday,04:54,0
E01000896,E01000386,Thursday,01:04,0
E01000429,E01000217,Sunday,04:46,1
E01000732,E01000417,Thursday,02:32,1
E01000665,E01000539,Thursday,10:07,0
E01000116,E01000318,Saturday,02:58,1
E01000558,E01000147,Tuesday,07:06,0
E01000074,E01000990,Monday,21:51,1
E01000956,E01000745,Sunday,11:27,0
E01000992,E01000155,Sunday,17:39,0
E01000776,E01000624,Monday,04:55,1
E01000483,E01000912,Thursday,20:31,1
E01000845,E01000492,Sunday,23:40,1
E01000074,E01000147,Saturday,21:24,0
E01000349,E01000182,Saturday,07:44,0
E01000168,E01000531,Saturday,14:59,1
E01000831,E01000456,Sunday,12:51,0
E01000944,E01000907,Saturday,19:06,0
E01000185,E01000099,Tuesday,00:29,1
E01000112,E01000669,Wednesday,19:49,0
E01000569,E01000322,Saturday,15:26,0
E01000611,E01000544,Thursday,21:32,1
E01000115,E01000988,Wednesday,23:07,1
E01000923,E01000823,Thursday,03:18,1
E01000732,E01000869,Friday,06:52,0
E01000378,E01000502,Thursday,01:46,0
E01000452,E01000651,Friday,19:37,0
E01000293,E01000579,Wednesday,15:56,0
E01000616,E01000336,Monday,14:38,0
E01000736,E01000323,Sunday,20:57,0
E01000950,E01000218,Tuesday,07:00,0
E01000159,E01000084,Thursday,10:50,0
E01000444,E01000215,Friday,20:55,1
E01000046,E01000228,Saturday,12:02,0
E01000806,E01000073,Tuesday,18:12,0
E01000183,E01000793,Wednesday,14:53,0
E01000879,E01000218,Tuesday,23:32,1
E01000275,E01000464,Friday,05:56,0
E01000109,E01000558,Friday,22:12,1
E01000329,E01000914,Thursday,17:07,0
E01000796,E01000300,Friday,04:26,1
E01000309,E01000768,Saturday,22:11,1
E01000278,E01000716,Wednesday,08:43,0
E01000661,E01000027,Sunday,21:45,0
E01000034,E01000604,Thursday,04:03,1
E01000638,E01000076,Sunday,01:59,0
E01000269,E01000967,Wednesday,13:47,0
E01000753,E01000704,Friday,18:17,0
E01000303,E01000312,Monday,14:12,0
E01000240,E01000318,Wednesday,01:07,1
E01000909,E01000954,Friday,09:10,0
E01000509,E01000651,Friday,09:12,0
E01000518,E01000467,Sunday,14:25,0
E01000870,E01000223,Tuesday,13:01,0
E01000165,E01000141,Friday,14:15,0
E01000318,E01000271,Thursday,09:51,0
E01000104,E01000056,Thursday,23:07,1
E01000961,E01000909,Wednesday,08:53,0
E01000562,E01000312,Saturday,02:30,1
E01000304,E01000351,Friday,14:50,0
E01000946,E01000582,Tuesday,22:48,1
E01000575,E01000617,Monday,20:05,0
E01000732,E01000045,Wednesday,20:42,1
E01000212,E01000498,Friday,23:47,0
E01000468,E01000642,Friday,18:11,0
E01000717,E01000078,Thursday,19:30,0
E01000456,E01000360,Wednesday,19:57,0
E01000989,E01000006,Saturday,08:38,0
E01000769,E01000606,Monday,04:33,1
E01000082,E01000533,Sunday,00:56,1
E01000106,E01000784,Thursday,11:09,0
E01000095,E01000492,Thursday,21:24,1
E01000705,E01000220,Tuesday,07:18,0
E01000967,E01000053,Wednesday,14:27,0
E01000921,E01000271,Thursday,07:34,0
E01000406,E01000559,Thursday,07:25,0
E01000505,E01000069,Saturday,10:57,0
E01000702,E01000363,Friday,22:06,1
E01000541,E01000911,Saturday,18:00,1
E01000063,E01000462,Saturday,18:03,0
E01000146,E01000200,Friday,13:58,0
E01000293,E01000510,Wednesday,01:34,1
E01000321,E01000783,Tuesday,05:24,1
E01000118,E01000724,Monday,21:15,1
E01000788,E01000382,Monday,22:11,1
E01000537,E01000436,Sunday,08:36,0
E01000318,E01000380,Wednesday,07:34,0
E01000160,E01000379,Saturday,22:05,1
E01000933,E01000460,Friday,21:26,0
E01000494,E01000427,Thursday,06:59,0
E01000657,E01000938,Friday,16:34,0
E01000533,E01000047,Tuesday,17:37,0
E01000011,E01000869,Saturday,23:45,1
E01000623,E01000558,Tuesday,20:21,1
E01000940,E01000400,Saturday,01:32,1
E01000131,E01000734,Sunday,03:40,1
E01000666,E01000991,Wednesday,22:33,0
E01000298,E01000005,Monday,17:55,0
E01000369,E01000578,Monday,21:10,1
E01000286,E01000740,Monday,01:55,0
E01000365,E01000187,Sunday,07:58,0
E01000274,E01000555,Friday,09:53,0
E01000401,E01000361,Thursday,18:16,0
E01000076,E01000755,Sunday,01:32,0
E01000051,E01000880,Wednesday,01:56,1
E01000672,E01000017,Thursday,06:35,0
E01000274,E01000354,Saturday,17:40,0
E01000928,E01000165,Thursday,08:17,0
E01000390,E01000037,Tuesday,09:31,0
E01000036,E01000826,Saturday,23:06,1
E01000748,E01000683,Thursday,10:02,0
E01000894,E01000503,Friday,19:17,0
E01000589,E01000498,Sunday,09:25,0
E01000907,E01000938,Tuesday,11:56,0
E01000197,E01000551,Sunday,06:54,0
E01000461,E01000878,Sunday,16:48,0
E01000700,E01000291,Saturday,14:29,0
E01000018,E01000498,Monday,12:37,0
E01000628,E01000362,Saturday,23:56,1
E01000017,E01000436,Friday,16:58,0
E01000158,E01000549,Friday,07:10,0
E01000582,E01000864,Thursday,12:54,0
E01000225,E01000915,Tuesday,10:25,1
E01000101,E01000154,Saturday,07:57,1
E01000961,E01000409,Tuesday,08:36,0
E01000554,E01000129,Tuesday,09:33,0
E01000505,E01000019,Tuesday,21:31,1
E01000148,E01000792,Saturday,07:05,0
E01000540,E01000842,Tuesday,16:32,0
E01000597,E01000761,Friday,12:42,0
E01000487,E01000409,Tuesday,10:23,0
E01000203,E01000830,Friday,13:23,0
E01000982,E01000656,Friday,16:03,0
E01000920,E01000418,Friday,21:52,1
E01000691,E01000731,Tuesday,13:34,0
E01000695,E01000911,Tuesday,20:18,1
E01000351,E01000711,Tuesday,18:05,0
E01000512,E01000688,Tuesday,18:06,0
E01000615,E01000252,Monday,10:28,0
E01000569,E01000434,Thursday,02:58,1
E01000968,E01000301,Friday,22:19,0
E01000939,E01000515,Wednesday,12:33,0
E01000658,E01000107,Friday,15:49,0
E01000029,E01000594,Thursday,12:46,0
